476272.5.peg.1	476272.21.peg.3947.RUMHYD_00002
476272.5.peg.2622	476272.21.peg.1321.RUMHYD_03198
476272.5.peg.2623	476272.21.peg.1322.RUMHYD_03199
476272.5.peg.2624	476272.21.peg.1323.RUMHYD_03200
476272.5.peg.2625	476272.21.peg.1325.RUMHYD_03202
476272.5.peg.2626	476272.21.peg.1326.RUMHYD_03203
476272.5.peg.2627	476272.21.peg.1327.RUMHYD_03204
476272.5.peg.2628	476272.21.peg.1328.RUMHYD_03205
476272.5.peg.2629	476272.21.peg.1329.RUMHYD_03206
476272.5.peg.2630	476272.21.peg.1331.RUMHYD_03207
476272.5.peg.2631	476272.21.peg.1332.RUMHYD_03209
476272.5.peg.2632	476272.21.peg.1334.RUMHYD_03211
476272.5.peg.2633	476272.21.peg.1335.RUMHYD_03212
476272.5.peg.2634	476272.21.peg.1336.RUMHYD_03213
476272.5.peg.2635	476272.21.peg.1337.RUMHYD_03214
476272.5.peg.2636	476272.21.peg.1338.RUMHYD_03215
476272.5.peg.2637	476272.21.peg.1339.RUMHYD_03216
476272.5.peg.2638	476272.21.peg.1340.RUMHYD_03217
476272.5.peg.2639	476272.21.peg.1341.RUMHYD_03218
476272.5.peg.2640	476272.21.peg.1342.RUMHYD_03219
476272.5.peg.2641	476272.21.peg.1343.RUMHYD_03220
476272.5.peg.2642	476272.21.peg.1344.RUMHYD_03221
476272.5.peg.2643	476272.21.peg.1345.RUMHYD_03222
476272.5.peg.2644	476272.21.peg.1346.RUMHYD_03223
476272.5.peg.2645	476272.21.peg.1347.RUMHYD_03224
476272.5.peg.2646	476272.21.peg.1348.RUMHYD_03225
476272.5.peg.2647	476272.21.peg.1349.RUMHYD_03226
476272.5.peg.2648	476272.21.peg.1350.RUMHYD_03227
476272.5.peg.2649	476272.21.peg.1351.RUMHYD_03228
476272.5.peg.2650	476272.21.peg.1352.RUMHYD_03229
476272.5.peg.2651	476272.21.peg.1353.RUMHYD_03230
476272.5.peg.2652	476272.21.peg.1354.RUMHYD_03231
476272.5.peg.2653	476272.21.peg.1356.RUMHYD_03232
476272.5.peg.2654	476272.21.peg.1357.RUMHYD_03233
476272.5.peg.2655	476272.21.peg.1358.RUMHYD_03234
476272.5.peg.2656	476272.21.peg.1359.RUMHYD_03235
476272.5.peg.2657	476272.21.peg.1360.RUMHYD_03236
476272.5.peg.2658	476272.21.peg.1362.RUMHYD_03237
476272.5.peg.2659	476272.21.peg.1363.RUMHYD_03238
476272.5.peg.2660	476272.21.peg.1364.RUMHYD_03239
476272.5.peg.2661	476272.21.peg.1365.RUMHYD_03240
476272.5.peg.2662	476272.21.peg.1366.RUMHYD_03241
476272.5.peg.2663	476272.21.peg.1367.RUMHYD_03242
476272.5.peg.2664	476272.21.peg.1369.RUMHYD_03244
476272.5.peg.2665	476272.21.peg.1370.RUMHYD_03245
476272.5.peg.2666	476272.21.peg.1371.RUMHYD_03246
476272.5.peg.2667	476272.21.peg.1373.RUMHYD_03247
476272.5.peg.2668	476272.21.peg.1375.RUMHYD_03249
476272.5.peg.2669	476272.21.peg.1376.RUMHYD_03250
476272.5.peg.2670	476272.21.peg.1377.RUMHYD_03251
476272.5.peg.2671	476272.21.peg.1378.RUMHYD_03252
476272.5.peg.2672	476272.21.peg.1379.RUMHYD_03253
476272.5.peg.2673	476272.21.peg.1380.RUMHYD_03254
476272.5.peg.2674	476272.21.peg.1381.RUMHYD_03255
476272.5.peg.2675	476272.21.peg.1382.RUMHYD_03256
476272.5.peg.2676	476272.21.peg.1384.RUMHYD_03257
476272.5.peg.2677	476272.21.peg.1385.RUMHYD_03258
476272.5.peg.2678	476272.21.peg.1386.RUMHYD_03259
476272.5.peg.2679	476272.21.peg.1387.RUMHYD_03260
476272.5.peg.2680	476272.21.peg.1388.RUMHYD_03261
476272.5.peg.2681	476272.21.peg.1389.RUMHYD_03262
476272.5.peg.2683	476272.21.peg.1391.RUMHYD_03264
476272.5.peg.2684	476272.21.peg.1392.RUMHYD_03265
476272.5.peg.2685	476272.21.peg.1394.RUMHYD_03267
476272.5.peg.2686	476272.21.peg.1395.RUMHYD_03268
476272.5.peg.2688	476272.21.peg.1396.RUMHYD_03269
476272.5.peg.2689	476272.21.peg.1397.RUMHYD_03271
476272.5.peg.2690	476272.21.peg.1398.RUMHYD_03272
476272.5.peg.2691	476272.21.peg.1399.RUMHYD_03273
476272.5.peg.2692	476272.21.peg.1400.RUMHYD_03274
476272.5.peg.2693	476272.21.peg.1401.RUMHYD_03275
476272.5.peg.2694	476272.21.peg.1403.RUMHYD_03276
476272.5.peg.2695	476272.21.peg.1404.RUMHYD_03277
476272.5.peg.2696	476272.21.peg.1405.RUMHYD_03278
476272.5.peg.2697	476272.21.peg.1407.RUMHYD_03280
476272.5.peg.2698	476272.21.peg.1408.RUMHYD_03281
476272.5.peg.2699	476272.21.peg.1409.RUMHYD_03282
476272.5.peg.2700	476272.21.peg.1410.RUMHYD_03283
476272.5.peg.2701	476272.21.peg.1411.RUMHYD_03284
476272.5.peg.2703	476272.21.peg.1413.RUMHYD_03286
476272.5.peg.2704	476272.21.peg.1414.RUMHYD_03287
476272.5.peg.2730	476272.21.peg.1416.RUMHYD_03289
476272.5.peg.2731	476272.21.peg.1417.RUMHYD_03290
476272.5.peg.2732	476272.21.peg.1418.RUMHYD_03291
476272.5.peg.2733	476272.21.peg.1419.RUMHYD_03292
476272.5.peg.2734	476272.21.peg.1420.RUMHYD_03293
476272.5.peg.2735	476272.21.peg.1421.RUMHYD_03294
476272.5.peg.2736	476272.21.peg.1423.RUMHYD_03296
476272.5.peg.2737	476272.21.peg.1424.RUMHYD_03297
476272.5.peg.2738	476272.21.peg.1425.RUMHYD_03298
476272.5.peg.2739	476272.21.peg.1426.RUMHYD_03299
476272.5.peg.2740	476272.21.peg.1427.RUMHYD_03300
476272.5.peg.2741	476272.21.peg.1428.RUMHYD_03301
476272.5.peg.2823	476272.21.peg.581.RUMHYD_03303
476272.5.peg.2824	476272.21.peg.582.RUMHYD_03304
476272.5.peg.2825	476272.21.peg.583.RUMHYD_03305
476272.5.peg.2826	476272.21.peg.586.RUMHYD_03308
476272.5.peg.2828	476272.21.peg.587.RUMHYD_03311
476272.5.peg.2829	476272.21.peg.588.RUMHYD_03312
476272.5.peg.2830	476272.21.peg.589.RUMHYD_03313
476272.5.peg.2831	476272.21.peg.592.RUMHYD_03316
476272.5.peg.2832	476272.21.peg.593.RUMHYD_03317
476272.5.peg.2833	476272.21.peg.594.RUMHYD_03318
476272.5.peg.2834	476272.21.peg.595.RUMHYD_03319
476272.5.peg.2835	476272.21.peg.596.RUMHYD_03320
476272.5.peg.2836	476272.21.peg.597.RUMHYD_03321
476272.5.peg.2837	476272.21.peg.599.RUMHYD_03323
476272.5.peg.2838	476272.21.peg.600.RUMHYD_03324
476272.5.peg.2839	476272.21.peg.601.RUMHYD_03325
476272.5.peg.2840	476272.21.peg.604.RUMHYD_03328
476272.5.peg.2841	476272.21.peg.606.RUMHYD_03330
476272.5.peg.2842	476272.21.peg.607.RUMHYD_03331
476272.5.peg.2843	476272.21.peg.608.RUMHYD_03332
476272.5.peg.2844	476272.21.peg.612.RUMHYD_03336
476272.5.peg.2845	476272.21.peg.613.RUMHYD_03337
476272.5.peg.2846	476272.21.peg.614.RUMHYD_03338
476272.5.peg.2847	476272.21.peg.615.RUMHYD_03339
476272.5.peg.2848	476272.21.peg.618.RUMHYD_03342
476272.5.peg.2849	476272.21.peg.619.RUMHYD_03343
476272.5.peg.2850	476272.21.peg.620.RUMHYD_03344
476272.5.peg.2851	476272.21.peg.621.RUMHYD_03345
476272.5.peg.2852	476272.21.peg.622
476272.5.peg.2853	476272.21.peg.625.RUMHYD_03348
476272.5.peg.2854	476272.21.peg.626.RUMHYD_03349
476272.5.peg.2855	476272.21.peg.627.RUMHYD_03350
476272.5.peg.2856	476272.21.peg.630
476272.5.peg.2857	476272.21.peg.631.RUMHYD_03354
476272.5.peg.2858	476272.21.peg.633.RUMHYD_03356
476272.5.peg.2859	476272.21.peg.635.RUMHYD_03358
476272.5.peg.2860	476272.21.peg.636.RUMHYD_03359
476272.5.peg.2861	476272.21.peg.637.RUMHYD_03360
476272.5.peg.2862	476272.21.peg.638.RUMHYD_03361
476272.5.peg.2863	476272.21.peg.639.RUMHYD_03362
476272.5.peg.2864	476272.21.peg.640.RUMHYD_03363
476272.5.peg.2865	476272.21.peg.643.RUMHYD_03366
476272.5.peg.2866	476272.21.peg.38.RUMHYD_03367
476272.5.peg.2867	476272.21.peg.40.RUMHYD_03368
476272.5.peg.2868	476272.21.peg.41.RUMHYD_03369
476272.5.peg.2869	476272.21.peg.42.RUMHYD_03370
476272.5.peg.2870	476272.21.peg.43.RUMHYD_03371
476272.5.peg.2871	476272.21.peg.44.RUMHYD_03372
476272.5.peg.2872	476272.21.peg.45.RUMHYD_03373
476272.5.peg.2873	476272.21.peg.46.RUMHYD_03374
476272.5.peg.2874	476272.21.peg.47.RUMHYD_03375
476272.5.peg.2875	476272.21.peg.48.RUMHYD_03376
476272.5.peg.2876	476272.21.peg.49.RUMHYD_03377
476272.5.peg.2877	476272.21.peg.50.RUMHYD_03378
476272.5.peg.2878	476272.21.peg.53.RUMHYD_03381
476272.5.peg.2879	476272.21.peg.54.RUMHYD_03382
476272.5.peg.2881	476272.21.peg.56.RUMHYD_03384
476272.5.peg.2882	476272.21.peg.57.RUMHYD_03385
476272.5.peg.2883	476272.21.peg.58.RUMHYD_03386
476272.5.peg.2884	476272.21.peg.59.RUMHYD_03387
476272.5.peg.2885	476272.21.peg.60.RUMHYD_03388
476272.5.peg.2886	476272.21.peg.61.RUMHYD_03389
476272.5.peg.2887	476272.21.peg.64.RUMHYD_03391
476272.5.peg.2888	476272.21.peg.65.RUMHYD_03392
476272.5.peg.2889	476272.21.peg.66.RUMHYD_03393
476272.5.peg.2890	476272.21.peg.67.RUMHYD_03394
476272.5.peg.2891	476272.21.peg.68.RUMHYD_03395
476272.5.peg.2892	476272.21.peg.69.RUMHYD_03396
476272.5.peg.2893	476272.21.peg.70.RUMHYD_03397
476272.5.peg.2894	476272.21.peg.71.RUMHYD_03398
476272.5.peg.2895	476272.21.peg.72.RUMHYD_03399
476272.5.peg.3194	476272.21.peg.75.RUMHYD_03401
476272.5.peg.3195	476272.21.peg.76.RUMHYD_03402
476272.5.peg.3196	476272.21.peg.78.RUMHYD_03404
476272.5.peg.3197	476272.21.peg.79.RUMHYD_03405
476272.5.peg.3198	476272.21.peg.80.RUMHYD_03406
476272.5.peg.3199	476272.21.peg.82.RUMHYD_03407
476272.5.peg.3200	476272.21.peg.83.RUMHYD_03408
476272.5.peg.3201	476272.21.peg.84.RUMHYD_03409
476272.5.peg.3202	476272.21.peg.85.RUMHYD_03410
476272.5.peg.3203	476272.21.peg.86.RUMHYD_03411
476272.5.peg.3204	476272.21.peg.87.RUMHYD_03412
476272.5.peg.3205	476272.21.peg.88.RUMHYD_03413
476272.5.peg.3206	476272.21.peg.89.RUMHYD_03414
476272.5.peg.3207	476272.21.peg.90.RUMHYD_03415
476272.5.peg.3208	476272.21.peg.91.RUMHYD_03416
476272.5.peg.3209	476272.21.peg.92.RUMHYD_03417
476272.5.peg.3210	476272.21.peg.93.RUMHYD_03418
476272.5.peg.3211	476272.21.peg.94.RUMHYD_03419
476272.5.peg.3212	476272.21.peg.95.RUMHYD_03420
476272.5.peg.3213	476272.21.peg.96.RUMHYD_03421
476272.5.peg.3214	476272.21.peg.97.RUMHYD_03422
476272.5.peg.3215	476272.21.peg.98.RUMHYD_03423
476272.5.peg.3216	476272.21.peg.99.RUMHYD_03424
476272.5.peg.3217	476272.21.peg.100.RUMHYD_03425
476272.5.peg.3218	476272.21.peg.101.RUMHYD_03426
476272.5.peg.3275	476272.21.peg.103.RUMHYD_03427
476272.5.peg.3276	476272.21.peg.104.RUMHYD_03428
476272.5.peg.3277	476272.21.peg.105.RUMHYD_03429
476272.5.peg.3278	476272.21.peg.107.RUMHYD_03431
476272.5.peg.3279	476272.21.peg.108.RUMHYD_03432
476272.5.peg.3280	476272.21.peg.109.RUMHYD_03433
476272.5.peg.3281	476272.21.peg.110.RUMHYD_03434
476272.5.peg.3282	476272.21.peg.111.RUMHYD_03435
476272.5.peg.3283	476272.21.peg.112.RUMHYD_03436
476272.5.peg.3284	476272.21.peg.113.RUMHYD_03437
476272.5.peg.3285	476272.21.peg.114.RUMHYD_03438
476272.5.peg.3286	476272.21.peg.115.RUMHYD_03439
476272.5.peg.3288	476272.21.peg.119.RUMHYD_03443
476272.5.peg.3289	476272.21.peg.121.RUMHYD_03445
476272.5.peg.3290	476272.21.peg.122.RUMHYD_03446
476272.5.peg.3291	476272.21.peg.124.RUMHYD_03448
476272.5.peg.3292	476272.21.peg.125.RUMHYD_03449
476272.5.peg.3293	476272.21.peg.126.RUMHYD_03450
476272.5.peg.3294	476272.21.peg.127.RUMHYD_03451
476272.5.peg.3295	476272.21.peg.128.RUMHYD_03452
476272.5.peg.3296	476272.21.peg.129.RUMHYD_03453
476272.5.peg.3297	476272.21.peg.130.RUMHYD_03454
476272.5.peg.3298	476272.21.peg.132.RUMHYD_03456
476272.5.peg.3299	476272.21.peg.133.RUMHYD_03457
476272.5.peg.3300	476272.21.peg.134.RUMHYD_03458
476272.5.peg.3301	476272.21.peg.135.RUMHYD_03459
476272.5.peg.3302	476272.21.peg.136.RUMHYD_03460
476272.5.peg.3303	476272.21.peg.137.RUMHYD_03461
476272.5.peg.3304	476272.21.peg.138.RUMHYD_03462
476272.5.peg.3305	476272.21.peg.139.RUMHYD_03463
476272.5.peg.3306	476272.21.peg.140.RUMHYD_03464
476272.5.peg.3307	476272.21.peg.142.RUMHYD_03466
476272.5.peg.3308	476272.21.peg.145.RUMHYD_03469
476272.5.peg.3309	476272.21.peg.146.RUMHYD_03470
476272.5.peg.3310	476272.21.peg.147.RUMHYD_03471
476272.5.peg.3311	476272.21.peg.149.RUMHYD_03473
476272.5.peg.3312	476272.21.peg.150.RUMHYD_03474
476272.5.peg.3313	476272.21.peg.151.RUMHYD_03475
476272.5.peg.3314	476272.21.peg.152.RUMHYD_03476
476272.5.peg.3315	476272.21.peg.153.RUMHYD_03477
476272.5.peg.2896	476272.21.peg.155.RUMHYD_03478
476272.5.peg.2897	476272.21.peg.156.RUMHYD_03479
476272.5.peg.2898	476272.21.peg.157.RUMHYD_03480
476272.5.peg.2899	476272.21.peg.158.RUMHYD_03481
476272.5.peg.2900	476272.21.peg.159.RUMHYD_03482
476272.5.peg.2901	476272.21.peg.160.RUMHYD_03483
476272.5.peg.2902	476272.21.peg.161.RUMHYD_03484
476272.5.peg.2903	476272.21.peg.162.RUMHYD_03485
476272.5.peg.2904	476272.21.peg.163.RUMHYD_03486
476272.5.peg.2905	476272.21.peg.164.RUMHYD_03487
476272.5.peg.2906	476272.21.peg.165.RUMHYD_03488
476272.5.peg.2907	476272.21.peg.166.RUMHYD_03489
476272.5.peg.2908	476272.21.peg.167.RUMHYD_03490
476272.5.peg.2909	476272.21.peg.168.RUMHYD_03491
476272.5.peg.2910	476272.21.peg.169.RUMHYD_03492
476272.5.peg.2911	476272.21.peg.170.RUMHYD_03493
476272.5.peg.2912	476272.21.peg.171.RUMHYD_03495
476272.5.peg.2913	476272.21.peg.172.RUMHYD_03496
476272.5.peg.2914	476272.21.peg.173.RUMHYD_03497
476272.5.peg.2915	476272.21.peg.174.RUMHYD_03498
476272.5.peg.2916	476272.21.peg.175.RUMHYD_03499
476272.5.peg.2917	476272.21.peg.176.RUMHYD_03500
476272.5.peg.2918	476272.21.peg.177.RUMHYD_03501
476272.5.peg.2919	476272.21.peg.178.RUMHYD_03502
476272.5.peg.2920	476272.21.peg.179.RUMHYD_03503
476272.5.peg.2921	476272.21.peg.180.RUMHYD_03504
476272.5.peg.2922	476272.21.peg.183.RUMHYD_03506
476272.5.peg.2923	476272.21.peg.184.RUMHYD_03508
476272.5.peg.2924	476272.21.peg.185.RUMHYD_03509
476272.5.peg.2925	476272.21.peg.186.RUMHYD_03510
476272.5.peg.2926	476272.21.peg.187.RUMHYD_03511
476272.5.peg.2927	476272.21.peg.188.RUMHYD_03512
476272.5.peg.2928	476272.21.peg.189.RUMHYD_03513
476272.5.peg.2929	476272.21.peg.190.RUMHYD_03514
476272.5.peg.2930	476272.21.peg.191.RUMHYD_03515
476272.5.peg.2931	476272.21.peg.192.RUMHYD_03516
476272.5.peg.2932	476272.21.peg.193.RUMHYD_03517
476272.5.peg.2933	476272.21.peg.194.RUMHYD_03518
476272.5.peg.2934	476272.21.peg.196.RUMHYD_03520
476272.5.peg.2935	476272.21.peg.197.RUMHYD_03522
476272.5.peg.2936	476272.21.peg.198.RUMHYD_03523
476272.5.peg.2937	476272.21.peg.200.RUMHYD_03525
476272.5.peg.2938	476272.21.peg.201.RUMHYD_03526
476272.5.peg.2939	476272.21.peg.202.RUMHYD_03527
476272.5.peg.2940	476272.21.peg.204.RUMHYD_03529
476272.5.peg.2941	476272.21.peg.206.RUMHYD_03531
476272.5.peg.2942	476272.21.peg.208
476272.5.peg.2943	476272.21.peg.210.RUMHYD_03534
476272.5.peg.2944	476272.21.peg.211.RUMHYD_03535
476272.5.peg.2945	476272.21.peg.216.RUMHYD_03540
476272.5.peg.2946	476272.21.peg.217
476272.5.peg.2947	476272.21.peg.218.RUMHYD_03541
476272.5.peg.2948	476272.21.peg.220.RUMHYD_03542
476272.5.peg.2949	476272.21.peg.221.RUMHYD_03543
476272.5.peg.2950	476272.21.peg.222.RUMHYD_03544
476272.5.peg.2951	476272.21.peg.225.RUMHYD_03546
476272.5.peg.2952	476272.21.peg.226.RUMHYD_03547
476272.5.peg.2953	476272.21.peg.227.RUMHYD_03548
476272.5.peg.2954	476272.21.peg.228.RUMHYD_03549
476272.5.peg.2956	476272.21.peg.229.RUMHYD_03551
476272.5.peg.2957	476272.21.peg.231.RUMHYD_03553
476272.5.peg.2959	476272.21.peg.233.RUMHYD_03554
476272.5.peg.2960	476272.21.peg.234.RUMHYD_03555
476272.5.peg.2961	476272.21.peg.235.RUMHYD_03556
476272.5.peg.2962	476272.21.peg.237.RUMHYD_03558
476272.5.peg.2963	476272.21.peg.239.RUMHYD_03560
476272.5.peg.2964	476272.21.peg.242.RUMHYD_03563
476272.5.peg.2965	476272.21.peg.243.RUMHYD_03564
476272.5.peg.2966	476272.21.peg.245.RUMHYD_03566
476272.5.peg.2967	476272.21.peg.246.RUMHYD_03567
476272.5.peg.2968	476272.21.peg.247.RUMHYD_03568
476272.5.peg.2969	476272.21.peg.248.RUMHYD_03569
476272.5.peg.2970	476272.21.peg.249.RUMHYD_03570
476272.5.peg.2971	476272.21.peg.251.RUMHYD_03571
476272.5.peg.2972	476272.21.peg.252.RUMHYD_03572
476272.5.peg.2973	476272.21.peg.253.RUMHYD_03573
476272.5.peg.2974	476272.21.peg.254.RUMHYD_03574
476272.5.peg.2975	476272.21.peg.255.RUMHYD_03575
476272.5.peg.2976	476272.21.peg.256.RUMHYD_03576
476272.5.peg.2977	476272.21.peg.257.RUMHYD_03577
476272.5.peg.2978	476272.21.peg.258.RUMHYD_03578
476272.5.peg.2979	476272.21.peg.259.RUMHYD_03579
476272.5.peg.2980	476272.21.peg.260.RUMHYD_03580
476272.5.peg.2981	476272.21.peg.261.RUMHYD_03581
476272.5.peg.2982	476272.21.peg.262.RUMHYD_03582
476272.5.peg.2983	476272.21.peg.263.RUMHYD_03583
476272.5.peg.2984	476272.21.peg.264.RUMHYD_03584
476272.5.peg.2985	476272.21.peg.265.RUMHYD_03586
476272.5.peg.2986	476272.21.peg.266.RUMHYD_03587
476272.5.peg.2987	476272.21.peg.267.RUMHYD_03588
476272.5.peg.2988	476272.21.peg.268.RUMHYD_03589
476272.5.peg.2989	476272.21.peg.269.RUMHYD_03590
476272.5.peg.2990	476272.21.peg.270.RUMHYD_03592
476272.5.peg.2991	476272.21.peg.271.RUMHYD_03593
476272.5.peg.2992	476272.21.peg.272.RUMHYD_03594
476272.5.peg.2993	476272.21.peg.273.RUMHYD_03595
476272.5.peg.2994	476272.21.peg.274.RUMHYD_03596
476272.5.peg.2996	476272.21.peg.275.RUMHYD_03597
476272.5.peg.2997	476272.21.peg.276.RUMHYD_03598
476272.5.peg.2998	476272.21.peg.277.RUMHYD_03599
476272.5.peg.2999	476272.21.peg.278.RUMHYD_03600
476272.5.peg.3000	476272.21.peg.279.RUMHYD_03601
476272.5.peg.3001	476272.21.peg.280.RUMHYD_03602
476272.5.peg.3002	476272.21.peg.281.RUMHYD_03603
476272.5.peg.3003	476272.21.peg.282.RUMHYD_03604
476272.5.peg.3004	476272.21.peg.283.RUMHYD_03605
476272.5.peg.3005	476272.21.peg.284.RUMHYD_03606
476272.5.peg.3006	476272.21.peg.285.RUMHYD_03607
476272.5.peg.3007	476272.21.peg.287.RUMHYD_03608
476272.5.peg.3008	476272.21.peg.290.RUMHYD_03611
476272.5.peg.3009	476272.21.peg.292.RUMHYD_03613
476272.5.peg.3010	476272.21.peg.293.RUMHYD_03614
476272.5.peg.3011	476272.21.peg.294.RUMHYD_03615
476272.5.peg.3012	476272.21.peg.295
476272.5.peg.3013	476272.21.peg.296.RUMHYD_03617
476272.5.peg.3014	476272.21.peg.298.RUMHYD_03619
476272.5.peg.3015	476272.21.peg.299.RUMHYD_03620
476272.5.peg.3016	476272.21.peg.300.RUMHYD_03621
476272.5.peg.3017	476272.21.peg.302.RUMHYD_03623
476272.5.peg.3018	476272.21.peg.303.RUMHYD_03624
476272.5.peg.3019	476272.21.peg.304.RUMHYD_03625
476272.5.peg.3020	476272.21.peg.305.RUMHYD_03626
476272.5.peg.3021	476272.21.peg.307.RUMHYD_03628
476272.5.peg.3022	476272.21.peg.308.RUMHYD_03629
476272.5.peg.3023	476272.21.peg.309.RUMHYD_03630
476272.5.peg.3024	476272.21.peg.310.RUMHYD_03631
476272.5.peg.3025	476272.21.peg.311.RUMHYD_03632
476272.5.peg.3026	476272.21.peg.312.RUMHYD_03633
476272.5.peg.3027	476272.21.peg.313.RUMHYD_03634
476272.5.peg.3028	476272.21.peg.314.RUMHYD_03635
476272.5.peg.3029	476272.21.peg.315.RUMHYD_03636
476272.5.peg.3030	476272.21.peg.316.RUMHYD_03638
476272.5.peg.3031	476272.21.peg.317.RUMHYD_03639
476272.5.peg.3032	476272.21.peg.318.RUMHYD_03640
476272.5.peg.3033	476272.21.peg.319.RUMHYD_03641
476272.5.peg.3034	476272.21.peg.320.RUMHYD_03642
476272.5.peg.3035	476272.21.peg.321.RUMHYD_03643
476272.5.peg.3036	476272.21.peg.323.RUMHYD_03645
476272.5.peg.3037	476272.21.peg.326.RUMHYD_03647
476272.5.peg.3038	476272.21.peg.327.RUMHYD_03648
476272.5.peg.3039	476272.21.peg.328.RUMHYD_03649
476272.5.peg.3040	476272.21.peg.329.RUMHYD_03650
476272.5.peg.3041	476272.21.peg.330.RUMHYD_03651
476272.5.peg.3042	476272.21.peg.331.RUMHYD_03652
476272.5.peg.3043	476272.21.peg.332.RUMHYD_03653
476272.5.peg.3044	476272.21.peg.333.RUMHYD_03654
476272.5.peg.3045	476272.21.peg.334.RUMHYD_03655
476272.5.peg.3046	476272.21.peg.335.RUMHYD_03656
476272.5.peg.3047	476272.21.peg.337.RUMHYD_03657
476272.5.peg.3048	476272.21.peg.338.RUMHYD_03658
476272.5.peg.3049	476272.21.peg.339.RUMHYD_03659
476272.5.peg.3050	476272.21.peg.340.RUMHYD_03660
476272.5.peg.3051	476272.21.peg.341.RUMHYD_03661
476272.5.peg.3052	476272.21.peg.343.RUMHYD_03663
476272.5.peg.3053	476272.21.peg.344.RUMHYD_03664
476272.5.peg.3054	476272.21.peg.345.RUMHYD_03665
476272.5.peg.3055	476272.21.peg.347.RUMHYD_03667
476272.5.peg.3056	476272.21.peg.348.RUMHYD_03668
476272.5.peg.3057	476272.21.peg.349.RUMHYD_03669
476272.5.peg.3058	476272.21.peg.350.RUMHYD_03670
476272.5.peg.3059	476272.21.peg.351.RUMHYD_03671
476272.5.peg.3060	476272.21.peg.352.RUMHYD_03672
476272.5.peg.3061	476272.21.peg.353.RUMHYD_03674
476272.5.peg.3063	476272.21.peg.355.RUMHYD_03676
476272.5.peg.3064	476272.21.peg.356.RUMHYD_03677
476272.5.peg.3065	476272.21.peg.357.RUMHYD_03678
476272.5.peg.3066	476272.21.peg.358
476272.5.peg.3067	476272.21.peg.359.RUMHYD_03680
476272.5.peg.3068	476272.21.peg.361.RUMHYD_03682
476272.5.peg.3069	476272.21.peg.362.RUMHYD_03683
476272.5.peg.3070	476272.21.peg.363.RUMHYD_03684
476272.5.peg.3071	476272.21.peg.364.RUMHYD_03685
476272.5.peg.3072	476272.21.peg.365.RUMHYD_03686
476272.5.peg.3073	476272.21.peg.366.RUMHYD_03687
476272.5.peg.3074	476272.21.peg.367.RUMHYD_03688
476272.5.peg.3075	476272.21.peg.368.RUMHYD_03689
476272.5.peg.3076	476272.21.peg.370.RUMHYD_03691
476272.5.peg.3077	476272.21.peg.371.RUMHYD_03692
476272.5.peg.3078	476272.21.peg.372.RUMHYD_03693
476272.5.peg.3079	476272.21.peg.373.RUMHYD_03694
476272.5.peg.3080	476272.21.peg.377.RUMHYD_03697
476272.5.peg.3081	476272.21.peg.378.RUMHYD_03698
476272.5.peg.3082	476272.21.peg.379.RUMHYD_03699
476272.5.peg.3083	476272.21.peg.380.RUMHYD_03700
476272.5.peg.3084	476272.21.peg.381.RUMHYD_03701
476272.5.peg.3085	476272.21.peg.382.RUMHYD_03702
476272.5.peg.3086	476272.21.peg.384.RUMHYD_03704
476272.5.peg.3087	476272.21.peg.385.RUMHYD_03705
476272.5.peg.3088	476272.21.peg.386.RUMHYD_03706
476272.5.peg.3089	476272.21.peg.387.RUMHYD_03707
476272.5.peg.3090	476272.21.peg.388.RUMHYD_03708
476272.5.peg.3091	476272.21.peg.389.RUMHYD_03709
476272.5.peg.3092	476272.21.peg.390.RUMHYD_03710
476272.5.peg.3093	476272.21.peg.391.RUMHYD_03711
476272.5.peg.3094	476272.21.peg.392.RUMHYD_03712
476272.5.peg.3095	476272.21.peg.393.RUMHYD_03713
476272.5.peg.3096	476272.21.peg.394.RUMHYD_03714
476272.5.peg.3097	476272.21.peg.397.RUMHYD_03717
476272.5.peg.3098	476272.21.peg.398.RUMHYD_03718
476272.5.peg.3099	476272.21.peg.399.RUMHYD_03719
476272.5.peg.3100	476272.21.peg.400.RUMHYD_03721
476272.5.peg.3101	476272.21.peg.403.RUMHYD_03723
476272.5.peg.3102	476272.21.peg.404.RUMHYD_03724
476272.5.peg.3103	476272.21.peg.405.RUMHYD_03725
476272.5.peg.3104	476272.21.peg.406.RUMHYD_03726
476272.5.peg.3105	476272.21.peg.407.RUMHYD_03727
476272.5.peg.3106	476272.21.peg.408.RUMHYD_03728
476272.5.peg.3107	476272.21.peg.409.RUMHYD_03729
476272.5.peg.3108	476272.21.peg.412.RUMHYD_03730
476272.5.peg.3109	476272.21.peg.413.RUMHYD_03731
476272.5.peg.3110	476272.21.peg.414.RUMHYD_03732
476272.5.peg.3111	476272.21.peg.415.RUMHYD_03733
476272.5.peg.3112	476272.21.peg.416.RUMHYD_03734
476272.5.peg.3113	476272.21.peg.417.RUMHYD_03735
476272.5.peg.3114	476272.21.peg.418.RUMHYD_03736
476272.5.peg.3115	476272.21.peg.419.RUMHYD_03737
476272.5.peg.3116	476272.21.peg.420.RUMHYD_03738
476272.5.peg.3117	476272.21.peg.421.RUMHYD_03739
476272.5.peg.3118	476272.21.peg.422.RUMHYD_03740
476272.5.peg.3119	476272.21.peg.424.RUMHYD_03741
476272.5.peg.3120	476272.21.peg.425.RUMHYD_03742
