geneID	patricID	transcriptID	function	bh_t14_A	bh_t14_B	bh_t14_C	bh_t32_A	bh_t32_B	bh_t32_C	bh_t72_A	bh_t72_B	bh_t72_C	l2fc_32_12	adjP_32_12	l2fc_32_72	adjP_32_72
RUMHYD_03073	fig|476272.21.peg.1206	EEG48087	Iron-dependent repressor	231.089337	193.189508	198.496083	513.246837	588.395218	517.674152	113.263408	150.477014	103.82427	-0.475775644	0.248603176	-1.4826275	0.004870962
RUMHYD_00718	fig|476272.21.peg.3723	EEG50307	Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)	99.437206	75.202177	113.507036	101.410106	64.820199	149.762206	12.980852	30.630944	32.259756	0.588614735	0.248966284	-1.444449611	0.003850852
RUMHYD_00540	fig|476272.21.peg.3545	EEG50554	Oxaloacetate decarboxylase alpha chain (EC 4.1.1.3); Methylmalonyl-CoA decarboxylase alpha chain (EC 4.1.1.41)	694.55402	734.676747	979.826731	534.88509	906.509034	1148.744827	100.597742	173.711765	59.855202	0.619160379	0.250369239	-2.176604088	0.000419644
RUMHYD_02769	fig|476272.21.peg.899	EEG48328	hypothetical protein	15.959576	5.837978	7.886481	11.615079	3.091679	12.647266	2.452412	4.608073	18.882278	0.837231446	0.250369239	0.362074872	0.735658607
RUMHYD_01903	fig|476272.21.peg.1946	EEG49098	hypothetical protein	193.973762	333.006225	227.890059	261.738213	427.977194	268.321185	244.038518	936.257475	299.256618	0.664248861	0.252139736	1.102791375	0.123408077
RUMHYD_02931	fig|476272.21.peg.1065	EEG48173	Chaperone protein DnaJ	39.853571	31.355759	36.126909	70.282605	222.084509	32.077299	345.027596	157.148651	120.52543	-0.914604018	0.252348529	1.852518285	0.032943163
RUMHYD_03055	fig|476272.21.peg.1188	EEG48069	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)	205.176692	85.944362	102.345691	297.568587	341.132836	326.568578	93.289214	193.546783	95.05983	-0.568743218	0.253784069	-0.659334942	0.254045166
RUMHYD_01804	fig|476272.21.peg.2181	EEG49274	"Branched-chain amino acid ABC transporter, substrate-binding protein LivJ (TC 3.A.1.4.1)"	774.627412	1201.539391	1065.389162	1315.589804	288.579552	1414.564372	161.676049	193.476198	145.491274	0.813985667	0.253861117	-1.784611598	0.006214632
RUMHYD_02315	fig|476272.21.peg.1747	EEG48787	hypothetical protein	0	0	0.364396	0.765685	0.939725	0.695486	1.120951	3.686832	23.390863	-2.04327483	0.254805685	3.838057851	7.47E-05
RUMHYD_01625	fig|476272.21.peg.2976	EEG49430	hypothetical protein	3.238194	2.4565	5.497186	14.305169	10.829074	6.955575	13.634372	18.250005	37.138895	-0.74300944	0.255078593	1.657612926	0.009506315
RUMHYD_03779	fig|476272.21.peg.461	EEG47336	"Inner membrane protein translocase and chaperone YidC, short form OxaI-like"	328.576406	236.901709	275.266746	360.87642	122.35284	402.910545	39.974054	66.060219	52.525471	0.666297999	0.255361257	-1.755556581	0.001845606
RUMHYD_03233	fig|476272.21.peg.1357	EEG47857	hypothetical protein	98.029447	28.436157	49.786978	155.685334	150.99567	135.348837	27.440285	61.353685	64.694993	-0.630742221	0.256716081	-0.953503587	0.040723622
RUMHYD_03527	fig|476272.21.peg.202	EEG47628	"Two-component transcriptional response regulator, OmpR family"	9.896646	2.351918	5.025617	17.921206	18.435831	11.5357	12.867532	15.401162	54.330024	-0.766812411	0.257282284	1.244976779	0.069325951
RUMHYD_03283	fig|476272.21.peg.1410	EEG47848	hypothetical protein	11.321815	3.766679	4.400512	17.848055	16.736392	13.938583	5.392446	11.975185	22.480345	-0.661259287	0.257282284	0.221139336	0.744058761
RUMHYD_02577	fig|476272.21.peg.705	EEG48533	23S rRNA (adenine(2503)-C(2))-methyltransferase @ tRNA (adenine(37)-C(2))-methyltransferase (EC 2.1.1.192)	90.090358	116.978873	118.236562	141.0012	81.63852	152.394751	41.074878	71.228147	72.931466	0.574906712	0.257945714	-0.361720602	0.505943074
RUMHYD_01809	fig|476272.21.peg.2186	EEG49261	Cytidylate kinase (EC 2.7.4.25)	29.205168	20.80056	26.696273	136.921823	14.410173	104.626671	14.923756	21.516638	31.902484	-0.917707044	0.258164623	-1.278018377	0.113393788
RUMHYD_03671	fig|476272.21.peg.351	EEG47458	Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	31.963195	24.670492	23.205388	75.472397	45.56534	76.856486	22.829378	39.762322	10.222394	-0.532007364	0.259304189	-0.651245336	0.398297703
RUMHYD_00397	fig|476272.21.peg.3404	EEG50683	hypothetical protein	96.536118	24.886559	39.844483	56.698259	52.976681	72.284304	4.270399	75.177472	12.593658	0.766671442	0.259546608	-0.595797704	0.634548776
RUMHYD_02266	fig|476272.21.peg.1700	EEG48816	Xylulose kinase (EC 2.7.1.17)	8.202559	8.635211	9.787961	6.457473	12.482826	9.539149	9.962088	8.584702	26.913315	0.615547434	0.260029257	1.241454924	0.051670907
RUMHYD_01886	fig|476272.21.peg.2266	EEG49229	NAD kinase (EC 2.7.1.23)	28.762533	13.293638	16.295011	60.869911	33.300625	50.543348	12.828518	22.607244	29.153964	-0.579274937	0.260372979	-0.559039424	0.319358133
RUMHYD_02768	fig|476272.21.peg.898	EEG48327	hypothetical protein	8.596122	1.319491	1.782601	4.80856	2.159391	1.972491	0	12.340604	39.875741	1.162912726	0.260589754	2.791876786	0.040654872
RUMHYD_00290	fig|476272.21.peg.3296	EEG50775	SSU ribosomal protein S16p	44.562132	18.360135	27.837963	48.524777	39.241579	25.240975	29.904347	28.287912	18.355365	0.706840298	0.261128477	0.144986129	0.914123349
RUMHYD_00487	fig|476272.21.peg.3493	EEG50611	Cytosol nonspecific dipeptidase (EC 3.4.13.18)	330.412356	258.059274	336.190026	390.323489	374.319418	493.666611	94.924413	73.81823	116.603169	0.502437022	0.261899359	-1.539028731	0.004717433
RUMHYD_02441	fig|476272.21.peg.1871	EEG48674	hypothetical protein	0.548086	0.69834	0.452479	0.17539	0	0.573467	0	0	3.701481	2.004533423	0.262687905	2.495221946	0.486052846
RUMHYD_00831	fig|476272.21.peg.3838	EEG50243	beta-glycosyl hydrolase	31.904636	34.326299	42.138304	76.725232	78.553786	102.554057	17.830922	31.964971	51.787192	-0.5113916	0.263481405	-0.776308627	0.104416269
RUMHYD_03028	fig|476272.21.peg.1162	EEG48042	hypothetical protein	0.314441	0.066672	0	0.734815	0.520141	0.93318	1.240435	1.937842	26.746304	-1.862425796	0.263481405	4.053111033	0.000226224
RUMHYD_00668	fig|476272.21.peg.3673	EEG50387	hypothetical protein	1.698541	1.812584	3.519241	2.520268	1.818858	2.502941	2.605142	6.775923	27.088639	0.808967517	0.263589831	2.782168477	0.00113234
RUMHYD_03634	fig|476272.21.peg.313	EEG47489	hypothetical protein	0	0.277653	0	3.727561	0	2.686071	0	29.483415	39.661707	-3.249006404	0.263820657	3.703753074	0.035566652
RUMHYD_00419	fig|476272.21.peg.3426	EEG50637	Rod shape-determining protein MreD	93.07898	69.461415	104.858362	135.63721	72.146996	119.43759	15.711052	41.212111	43.272535	0.535970065	0.264333703	-1.174752731	0.034340583
RUMHYD_02254	fig|476272.21.peg.1688	EEG48804	hypothetical protein	0	0.986606	0	6.705455	0.822703	2.679084	0.485786	0	42.914742	-2.160101058	0.264540297	2.247420081	0.219157844
RUMHYD_00449	fig|476272.21.peg.3456	EEG50573	LSU ribosomal protein L21p	2696.902744	1423.363459	1880.499792	2364.968809	1176.048127	3572.104433	1136.168183	1229.543522	667.802975	0.692148696	0.265070103	-0.55339991	0.453776585
RUMHYD_02245	fig|476272.21.peg.1679	EEG48850	hypothetical protein	0.70338	1.044324	1.237111	5.517827	2.152042	2.486202	4.053884	17.854046	17.4568	-0.943638352	0.265070103	2.464204196	0.001689725
RUMHYD_00896	fig|476272.21.peg.3904	EEG50189	Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17)	40.77165	56.589846	58.404063	50.622193	68.698631	57.72124	31.091202	51.469932	36.739608	0.561559503	0.265077519	0.124409123	0.852986598
RUMHYD_03739	fig|476272.21.peg.421	EEG47349	hypothetical protein	29.697762	11.471986	18.480589	35.021762	70.651635	49.474027	10.397264	28.856881	32.156518	-0.659484602	0.265321184	-0.624293699	0.346517951
RUMHYD_01488	fig|476272.21.peg.2837	EEG49581	putative minor structural protein	0.74623	0.247407	0.092917	0.10205	0.334026	0.125191	0.740907	4.280247	17.545121	1.584749406	0.265321184	5.614248846	7.52E-08
RUMHYD_03418	fig|476272.21.peg.93	EEG47711	"ABC transporter, ATP-binding protein (cluster 2, ribose/xylose/arabinose/galactose) / ABC transporter, ATP-binding protein (cluster 2, ribose/xylose/arabinose/galactose)"	1.830336	1.602567	2.216295	1.411066	2.787356	1.154714	5.634371	17.761645	34.702512	0.7696623	0.266510098	3.86225935	4.50E-09
RUMHYD_01712	fig|476272.21.peg.2084	EEG49362	hypothetical protein	48.432909	64.028378	88.553513	25.070245	148.463441	36.210927	26.081496	38.996859	49.057162	0.934867934	0.266510098	-0.408329109	0.708710737
RUMHYD_02335	fig|476272.21.peg.1770	EEG48739	"Oxidoreductase, short-chain dehydrogenase/reductase family"	0	0.569659	0.744458	1.040789	2.393977	3.132522	0.477181	5.92544	29.489282	-1.486942608	0.266510098	2.692327841	0.018894464
RUMHYD_02963	fig|476272.21.peg.1098	EEG48154	hypothetical protein	7.873494	2.008567	2.331907	19.361106	27.635268	5.740871	8.184742	18.382265	7.656418	-1.130925602	0.266510098	-0.039217114	0.983288882
RUMHYD_02546	fig|476272.21.peg.677	EEG48567	hypothetical protein	254.488672	131.658636	222.314593	288.785467	104.719144	249.273078	31.955751	55.315526	52.649163	0.62005419	0.267856359	-1.500380127	0.003619904
RUMHYD_01336	fig|476272.21.peg.2684	EEG49746	"Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps"	77.37719	36.234889	40.175375	64.165877	27.788109	69.398425	22.030862	27.582104	44.766291	0.63600096	0.268031212	-0.111553258	0.872750913
RUMHYD_00678	fig|476272.21.peg.3683	EEG50397	putative ATP/GTP-binding protein protein	163.207233	90.865886	119.415836	485.851635	100.75098	474.967372	51.931386	88.62954	74.998498	-0.762695985	0.26830643	-1.588164948	0.012159066
RUMHYD_01529	fig|476272.21.peg.2876	EEG49496	putative transposon excisionase; Tn916 ORF1-like	0	0.74385	1.730752	0	0	0.34564	0	0	5.148526	3.684387878	0.26830643	3.833390645	0.457180924
RUMHYD_03107	fig|476272.21.peg.1238	EEG48004	hypothetical protein	16.533074	21.403855	16.441448	23.00947	18.813015	21.890135	11.006374	9.714725	13.279946	0.527644756	0.26830643	-0.15610612	0.823472473
RUMHYD_00756		EEG50342		7.918632	28.519591	12.188549	13.320536	16.847555	8.467594	0	0	0	1.263359877	0.268515243	-3.192233953	0.435070193
RUMHYD_01145	fig|476272.21.peg.2492	EEG49936	Putative serine/threonine protein kinase	296.024203	181.729096	219.56398	459.151865	1151.375569	567.015161	166.512767	276.166598	114.416202	-0.646812824	0.269627812	-1.367271059	0.044665652
RUMHYD_00444	fig|476272.21.peg.3451	EEG50568	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)	41.750299	39.50447	35.689671	53.978014	15.031742	56.61128	26.673208	33.093996	34.640352	0.718446339	0.271156449	0.294412324	0.718896871
RUMHYD_03318	fig|476272.21.peg.594	EEG47768	hypothetical protein	83.268083	45.91082	52.260624	84.421479	80.479445	27.646316	172.583983	216.446355	316.941208	0.816246296	0.272556529	2.360751844	0.001834825
RUMHYD_02861	fig|476272.21.peg.995	EEG48230	hypothetical protein	86.131625	32.811601	41.801609	96.468444	53.148783	7.901109	101.596331	215.546726	190.359858	0.971556357	0.272646816	2.268512329	0.004078091
RUMHYD_02980	fig|476272.21.peg.1115	EEG48116	hypothetical protein	41.091227	44.97809	47.234442	283.933163	55.889	74.195164	44.453098	80.17538	52.341497	-0.806024208	0.272869275	-0.500978687	0.534790994
RUMHYD_00908	fig|476272.21.peg.3917	EEG50201	hypothetical protein	16.959995	7.949442	11.980562	18.746484	3.743501	13.242645	10.092515	7.657507	25.783454	0.774534907	0.272985217	0.917070712	0.251389794
RUMHYD_00956	fig|476272.21.peg.2302	EEG50068	Uncharacterized S1 RNA binding domain protein YitL	12.31926	8.613448	12.263993	13.730395	8.335152	15.783701	8.809104	10.482017	41.537042	0.565316715	0.27326552	1.162306942	0.101381961
RUMHYD_03078	fig|476272.21.peg.1211	EEG48092	Undecaprenyl diphosphate synthase (EC 2.5.1.31)	7.601389	7.217774	15.897523	34.1297	36.233581	15.317917	18.508517	16.260228	34.517868	-0.717294455	0.274351343	0.316130613	0.681143807
RUMHYD_03181	fig|476272.21.peg.1305	EEG47897	N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	30.812782	22.544273	36.533277	50.121057	66.272694	106.209054	27.78656	46.084211	46.941728	-0.585166315	0.274351343	-0.230649118	0.717295634
RUMHYD_03749	fig|476272.21.peg.432	EEG47359	"Transcriptional regulator, MarR family"	0.782932	0.334755	0.254978	2.368903	1.83996	2.415111	0.7946	2.696307	0.676837	-1.439135332	0.274431677	-0.085480982	0.977304594
RUMHYD_02465	fig|476272.21.peg.1896	EEG48644	Phosphomethylpyrimidine synthase ThiC (EC 4.1.99.17)	39.693706	44.159823	50.173024	37.572326	63.705702	49.510288	26.270861	29.248596	26.926924	0.556647474	0.274481352	-0.136283391	0.851774878
RUMHYD_00716	fig|476272.21.peg.3721	EEG50371	Iron-sulfur cluster-binding protein	33.425434	9.863698	23.140118	21.478515	17.674777	29.633683	7.495479	7.949369	38.371534	0.648389459	0.274526167	0.101165319	0.914123349
RUMHYD_01941	fig|476272.21.peg.1980	EEG49130	hypothetical protein	18.53523	9.073432	7.9729	15.195223	16.482087	3.153395	7.100441	26.978921	41.230803	0.914962934	0.274526167	1.51320806	0.124470288
RUMHYD_00241	fig|476272.21.peg.3248	EEG50847	hypothetical protein	0	4.500207	10.478438	1.984177	0	2.053424	0	0	0	2.744171315	0.274649467	0.207712523	0.977304594
RUMHYD_02790	fig|476272.21.peg.920	EEG48324	LSU ribosomal protein L5p (L11e)	239.245011	436.986916	400.488768	385.174944	128.586627	619.583052	84.908441	85.275648	91.631453	0.797984245	0.274687406	-1.393455438	0.035710498
RUMHYD_03922	fig|476272.21.peg.12	EEG47210	Na+/H+ antiporter	184.965633	76.146746	144.068439	171.00122	517.43919	375.275381	129.485231	156.227019	108.036103	-0.699617553	0.275198974	-0.708874953	0.296686005
RUMHYD_02437	fig|476272.21.peg.1867	EEG48670	hypothetical protein	0	1.066758	0	0.92249	7.616367	4.768689	2.350319	0	44.121151	-2.401957573	0.275742038	1.880115619	0.367417973
RUMHYD_00790	fig|476272.21.peg.3794	EEG50279	Pyruvate-flavodoxin oxidoreductase	558.0553	635.479607	691.222818	848.605671	1985.458605	1876.719136	217.970376	331.988005	147.657391	-0.625130451	0.275916572	-1.97637353	0.001215106
RUMHYD_01370	fig|476272.21.peg.2719	EEG49690	Uncharacterized protein BT_4536	10.719	6.691641	8.136499	19.150143	21.902984	18.993652	7.364386	9.669336	25.739318	-0.505479855	0.275916572	0.026153191	0.977693131
RUMHYD_02704	fig|476272.21.peg.834	EEG48402	Hcp transcriptional regulator HcpR (Crp/Fnr family)	17.029602	15.09214	17.219112	31.013421	49.093419	42.239011	28.582676	21.456748	23.409204	-0.5405468	0.275916572	0.035391481	0.970837033
RUMHYD_01133	fig|476272.21.peg.2479	EEG49946	"ACT-domain-containing protein, predicted allosteric regulator of homoserine dehydrogenase"	340.11719	173.183148	248.953247	647.964253	672.56508	566.532295	230.264798	316.141126	209.351203	-0.476605601	0.276027481	-0.639092766	0.253932156
RUMHYD_02430	fig|476272.21.peg.1860	EEG48663	Glutaminyl-tRNA synthetase (EC 6.1.1.18)	67.031025	34.52911	43.585086	77.646216	149.579438	115.242552	34.925399	63.15154	41.030439	-0.574935089	0.278308624	-0.613963539	0.299159801
RUMHYD_00501	fig|476272.21.peg.3506	EEG50625	hypothetical protein	967.258791	752.215013	853.68955	766.055206	831.136429	1483.298586	93.062214	251.75641	209.561215	0.554144222	0.279108456	-1.948017472	0.002055497
RUMHYD_03706	fig|476272.21.peg.386	EEG47413	Potassium-transporting ATPase A chain (EC 3.6.3.12) (TC 3.A.3.7.1)	0.899922	0.322436	0.373813	0.477595	0.351794	0.468555	0.748747	1.093115	18.419198	0.959229452	0.279108456	4.252550847	3.94E-05
RUMHYD_01172	fig|476272.21.peg.2519	EEG49878	Ketoisovalerate oxidoreductase subunit VorB (EC 1.2.7.7)	0.91692	0.879661	1.114126	0.677544	0.677758	0.723247	1.015691	11.569316	24.924673	1.348010872	0.28118729	4.470662436	0.000157682
RUMHYD_00653	fig|476272.21.peg.3659	EEG50487	hypothetical protein	27.306449	19.983176	27.226148	32.660576	135.145086	54.671079	65.07294	90.464701	61.897818	-0.769346793	0.282170678	0.608248105	0.453796834
RUMHYD_02311	fig|476272.21.peg.1743	EEG48783	hypothetical protein	0	0.064161	0.321341	0.742231	0.498892	0.761025	1.540336	1.617112	17.22706	-1.635618524	0.282170678	3.703764891	0.000153122
RUMHYD_00720	fig|476272.21.peg.3725	EEG50309	Spermidine/putrescine import ABC transporter permease protein PotC (TC 3.A.1.11.1)	36.445188	19.711329	18.545612	28.770596	12.315976	37.792831	4.023721	13.962038	27.202907	0.670107958	0.283266583	-0.353205064	0.682081686
RUMHYD_03160	fig|476272.21.peg.1284	EEG47987	hypothetical protein	28.433026	4.717021	3.612062	1.929791	7.042702	8.432336	0	0	8.396841	1.859119455	0.28436406	-0.431426235	0.944428457
RUMHYD_03384	fig|476272.21.peg.56	EEG47737	hypothetical protein	9.63228	9.050211	15.618449	26.913937	31.496045	25.780839	26.791545	15.129228	39.723786	-0.549654926	0.284479243	0.65095953	0.31982073
RUMHYD_03224	fig|476272.21.peg.1347	EEG47940	"Oxidoreductase, short-chain dehydrogenase/reductase family"	1.791814	2.003441	0.468426	5.899816	3.494299	4.566424	2.292713	5.70365	34.6944	-0.897635342	0.285749012	1.937636533	0.034515674
RUMHYD_00945	fig|476272.21.peg.2292	EEG50058	hypothetical protein	0	0.714463	0.45358	3.282161	1.618478	1.18758	0.786666	2.573151	8.642888	-1.455353086	0.28578481	1.356999519	0.282741149
RUMHYD_00887	fig|476272.21.peg.3895	EEG50180	hypothetical protein	26.20261	16.709745	16.962746	48.596937	49.076266	38.509786	19.28098	25.618855	37.660051	-0.480595508	0.285794322	-0.091023951	0.884432525
RUMHYD_01165	fig|476272.21.peg.2512	EEG49924	Flavin prenyltransferase UbiX	1.368178	7.205207	2.474753	8.535365	12.65562	19.926048	2.151862	3.312579	6.550781	-0.980606853	0.28634227	-1.258801513	0.191661586
RUMHYD_03443	fig|476272.21.peg.119	EEG47679	hypothetical protein	0	0.524857	0.605705	2.684563	3.293018	2.292081	0	4.596219	47.914767	-1.821881144	0.287198483	2.763414305	0.09778067
RUMHYD_00077	fig|476272.21.peg.3083	EEG51020	N-acetylmannosaminyltransferase (EC 2.4.1.187)	72.506357	34.151317	38.792887	87.202061	169.532964	104.112382	32.995411	64.016567	39.811584	-0.603807749	0.288239388	-0.751877391	0.22217357
RUMHYD_01327	fig|476272.21.peg.2675	EEG49737	Aspartate aminotransferase (EC 2.6.1.1)	37.120727	75.802143	79.912913	103.826936	283.077692	152.37725	61.975075	71.613676	44.772561	-0.73195447	0.288239388	-0.838027149	0.221244063
RUMHYD_03311	fig|476272.21.peg.587	EEG47761	hypothetical protein	270.452436	208.73226	104.816732	228.012767	285.816949	86.341557	532.996978	719.916618	605.535556	0.730811508	0.288239388	2.310315938	7.96E-05
RUMHYD_00682	fig|476272.21.peg.3686	EEG50401	hypothetical protein	77.430846	51.443294	66.887117	132.808213	188.177737	120.91683	43.339559	86.059227	62.659541	-0.50045354	0.288745296	-0.542952153	0.320936698
RUMHYD_03553	fig|476272.21.peg.231	EEG47561	"Transcriptional regulator, Xre family"	13.193412	5.76857	11.077641	19.222713	30.862537	21.897279	7.52541	10.369216	31.051736	-0.582284655	0.288745296	-0.076438267	0.927564904
RUMHYD_02919		EEG48161		0	5.552163	0	0	0	0	0	0	36.333126	5.134630381	0.290341605	6.796089211	0.155143403
RUMHYD_02732		EEG48369		0	0	0	8.246046	0.765798	4.559473	0	0	41.074048	-3.826732853	0.291078322	1.695283994	0.641039418
RUMHYD_02995	fig|476272.21.peg.1130	EEG48130	"Heterodimeric efflux ABC transporter, permease/ATP-binding subunit 2"	37.990019	22.398583	26.839812	66.303425	57.697982	67.363142	18.170609	32.612069	38.509933	-0.440186914	0.291078322	-0.47250541	0.315255414
RUMHYD_00485	fig|476272.21.peg.3491	EEG50609	GTP pyrophosphokinase (EC 2.7.6.5)	137.296858	85.800299	91.501384	272.635706	176.205912	293.527751	57.893019	140.623037	85.97048	-0.487145009	0.291332749	-0.731665907	0.178477181
RUMHYD_02884	fig|476272.21.peg.1017	EEG48253	Carboxyl-terminal protease (EC 3.4.21.102)	4.777289	2.90222	3.522731	11.275127	11.479387	5.409101	6.089611	11.416034	35.551777	-0.625597725	0.291351311	1.344746308	0.056144368
RUMHYD_01503	fig|476272.21.peg.2850	EEG49570	hypothetical protein	25.933074	7.647129	8.676248	15.844826	8.281097	19.382107	0	0	38.12269	0.850295784	0.291626694	-0.121405748	0.960470068
RUMHYD_02424	fig|476272.21.peg.1856	EEG48659	Cysteinyl-tRNA synthetase (EC 6.1.1.16)	57.297842	54.194622	66.701286	121.797323	126.040693	156.503727	28.030961	64.138114	45.553881	-0.455503976	0.291996852	-0.903007786	0.066441498
