id	name	metabolites	compartments	annotation	reversibility
GLYCt	Glycerol transport via channel	{'glyc_c': -1.0, 'glyc_e': 1.0}	{'C_e', 'C_c'}	{'sbo': 'SBO:0000185', 'rhea': ['29675', '29676', '29677', '29678'], 'biocyc': 'META:TRANS-RXN-131', 'metanetx.reaction': 'MNXR100343', 'reactome': ['R-BTA-432049', 'R-BTA-432074', 'R-BTA-507869', 'R-BTA-507871', 'R-CEL-432049', 'R-CEL-432074', 'R-CEL-507869', 'R-CEL-507871', 'R-CFA-432049', 'R-CFA-432074', 'R-CFA-507869', 'R-CFA-507871', 'R-DRE-432049', 'R-DRE-432074', 'R-DRE-507869', 'R-DRE-507871', 'R-GGA-432049', 'R-GGA-432074', 'R-GGA-507869', 'R-GGA-507871', 'R-HSA-432049', 'R-HSA-432074', 'R-HSA-507869', 'R-HSA-507871', 'R-MMU-432049', 'R-MMU-432074', 'R-MMU-507869', 'R-MMU-507871', 'R-PFA-432049', 'R-PFA-432074', 'R-PFA-507869', 'R-PFA-507871', 'R-RNO-432049', 'R-RNO-432074', 'R-RNO-507869', 'R-RNO-507871', 'R-SCE-432049', 'R-SCE-432074', 'R-SCE-507869', 'R-SCE-507871', 'R-SPO-432049', 'R-SPO-432074', 'R-SPO-507869', 'R-SPO-507871', 'R-SSC-432049', 'R-SSC-432074', 'R-SSC-507869', 'R-SSC-507871', 'R-TGU-432049', 'R-TGU-432074', 'R-TGU-507869', 'R-TGU-507871', 'R-XTR-432049', 'R-XTR-432074', 'R-XTR-507869', 'R-XTR-507871'], 'seed.reaction': ['rxn05581', 'rxn08654', 'rxn08658']}	True
GLYCt2	Glycerol transport via symport	{'glyc_e': -1.0, 'h_e': -1.0, 'glyc_c': 1.0, 'h_c': 1.0}	{'C_c', 'C_e'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR100344', 'seed.reaction': 'rxn12529'}	True
GLYCtc	Glyceroltransport	{'glyc_c': -1.0, 'glyc_h': 1.0}	{'C_h', 'C_c'}	{'sbo': 'SBO:0000185'}	True
GLYCtex	Glycerol transport via diffusion (extracellular to periplasm)	{'glyc_e': -1.0, 'glyc_p': 1.0}	{'C_p', 'C_e'}	{'sbo': 'SBO:0000185', 'rhea': ['29675', '29676', '29677', '29678'], 'biocyc': 'META:TRANS-RXN-131', 'metanetx.reaction': 'MNXR100343', 'reactome': ['R-BTA-432049', 'R-BTA-432074', 'R-BTA-507869', 'R-BTA-507871', 'R-CEL-432049', 'R-CEL-432074', 'R-CEL-507869', 'R-CEL-507871', 'R-CFA-432049', 'R-CFA-432074', 'R-CFA-507869', 'R-CFA-507871', 'R-DRE-432049', 'R-DRE-432074', 'R-DRE-507869', 'R-DRE-507871', 'R-GGA-432049', 'R-GGA-432074', 'R-GGA-507869', 'R-GGA-507871', 'R-HSA-432049', 'R-HSA-432074', 'R-HSA-507869', 'R-HSA-507871', 'R-MMU-432049', 'R-MMU-432074', 'R-MMU-507869', 'R-MMU-507871', 'R-PFA-432049', 'R-PFA-432074', 'R-PFA-507869', 'R-PFA-507871', 'R-RNO-432049', 'R-RNO-432074', 'R-RNO-507869', 'R-RNO-507871', 'R-SCE-432049', 'R-SCE-432074', 'R-SCE-507869', 'R-SCE-507871', 'R-SPO-432049', 'R-SPO-432074', 'R-SPO-507869', 'R-SPO-507871', 'R-SSC-432049', 'R-SSC-432074', 'R-SSC-507869', 'R-SSC-507871', 'R-TGU-432049', 'R-TGU-432074', 'R-TGU-507869', 'R-TGU-507871', 'R-XTR-432049', 'R-XTR-432074', 'R-XTR-507869', 'R-XTR-507871'], 'seed.reaction': ['rxn05581', 'rxn08654', 'rxn08658']}	True
GLYCtg	Cytoplasm2glycosome,glyc	{'glyc_c': -1.0, 'glyc_x': 1.0}	{'C_x', 'C_c'}	{'sbo': 'SBO:0000185'}	True
GLYCth	Glycerol:H+ symporter, chloroplast	{'glyc_c': -1.0, 'h_c': -1.0, 'glyc_h': 1.0, 'h_h': 1.0}	{'C_h', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR100344', 'seed.reaction': 'rxn12529'}	True
GLYCtm	Glycerol transport	{'glyc_c': -1.0, 'glyc_m': 1.0}	{'C_m', 'C_c'}	{'sbo': 'SBO:0000185', 'rhea': ['29675', '29676', '29677', '29678'], 'biocyc': 'META:TRANS-RXN-131', 'metanetx.reaction': 'MNXR100343', 'reactome': ['R-BTA-432049', 'R-BTA-432074', 'R-BTA-507869', 'R-BTA-507871', 'R-CEL-432049', 'R-CEL-432074', 'R-CEL-507869', 'R-CEL-507871', 'R-CFA-432049', 'R-CFA-432074', 'R-CFA-507869', 'R-CFA-507871', 'R-DRE-432049', 'R-DRE-432074', 'R-DRE-507869', 'R-DRE-507871', 'R-GGA-432049', 'R-GGA-432074', 'R-GGA-507869', 'R-GGA-507871', 'R-HSA-432049', 'R-HSA-432074', 'R-HSA-507869', 'R-HSA-507871', 'R-MMU-432049', 'R-MMU-432074', 'R-MMU-507869', 'R-MMU-507871', 'R-PFA-432049', 'R-PFA-432074', 'R-PFA-507869', 'R-PFA-507871', 'R-RNO-432049', 'R-RNO-432074', 'R-RNO-507869', 'R-RNO-507871', 'R-SCE-432049', 'R-SCE-432074', 'R-SCE-507869', 'R-SCE-507871', 'R-SPO-432049', 'R-SPO-432074', 'R-SPO-507869', 'R-SPO-507871', 'R-SSC-432049', 'R-SSC-432074', 'R-SSC-507869', 'R-SSC-507871', 'R-TGU-432049', 'R-TGU-432074', 'R-TGU-507869', 'R-TGU-507871', 'R-XTR-432049', 'R-XTR-432074', 'R-XTR-507869', 'R-XTR-507871'], 'seed.reaction': ['rxn05581', 'rxn08654', 'rxn08658']}	True
GLYCtpp	Glycerol transport via channel (periplasm)	{'glyc_c': -1.0, 'glyc_p': 1.0}	{'C_p', 'C_c'}	{'sbo': 'SBO:0000185', 'rhea': ['29675', '29676', '29677', '29678'], 'biocyc': 'META:TRANS-RXN-131', 'metanetx.reaction': 'MNXR100343', 'reactome': ['R-BTA-432049', 'R-BTA-432074', 'R-BTA-507869', 'R-BTA-507871', 'R-CEL-432049', 'R-CEL-432074', 'R-CEL-507869', 'R-CEL-507871', 'R-CFA-432049', 'R-CFA-432074', 'R-CFA-507869', 'R-CFA-507871', 'R-DRE-432049', 'R-DRE-432074', 'R-DRE-507869', 'R-DRE-507871', 'R-GGA-432049', 'R-GGA-432074', 'R-GGA-507869', 'R-GGA-507871', 'R-HSA-432049', 'R-HSA-432074', 'R-HSA-507869', 'R-HSA-507871', 'R-MMU-432049', 'R-MMU-432074', 'R-MMU-507869', 'R-MMU-507871', 'R-PFA-432049', 'R-PFA-432074', 'R-PFA-507869', 'R-PFA-507871', 'R-RNO-432049', 'R-RNO-432074', 'R-RNO-507869', 'R-RNO-507871', 'R-SCE-432049', 'R-SCE-432074', 'R-SCE-507869', 'R-SCE-507871', 'R-SPO-432049', 'R-SPO-432074', 'R-SPO-507869', 'R-SPO-507871', 'R-SSC-432049', 'R-SSC-432074', 'R-SSC-507869', 'R-SSC-507871', 'R-TGU-432049', 'R-TGU-432074', 'R-TGU-507869', 'R-TGU-507871', 'R-XTR-432049', 'R-XTR-432074', 'R-XTR-507869', 'R-XTR-507871'], 'seed.reaction': ['rxn05581', 'rxn08654', 'rxn08658']}	True
GLYDHD	Glycine dehydrogenase (decarboxylating)	{'gly_m': -1.0, 'lpro_m': -1.0, 'alpro_m': 1.0, 'co2_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176', 'ec-code': '1.4.4.2', 'metanetx.reaction': 'MNXR100067', 'kegg.reaction': 'R03425', 'seed.reaction': 'rxn06377'}	True
GLYDHDA	Gylcine dehydrogenase (deamidating)	{'gly_c': -1.0, 'h2o_c': -1.0, 'nad_c': -1.0, 'glx_c': 1.0, 'h_c': 1.0, 'nadh_c': 1.0, 'nh4_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176'}	True
GLYFEM		{'glyclt_c': -1.0, 'h_c': -1.0, 'ac_c': 1.0, 'co2_c': 1.0, 'h2o_c': 1.0, 'succ_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176'}	True
GLYGLNabcpp	L Glycinylglutamine  Gly Gln  transport via ABC system  periplasm	{'atp_c': -1.0, 'glygln_p': -1.0, 'h2o_c': -1.0, 'adp_c': 1.0, 'glygln_c': 1.0, 'h_c': 1.0, 'pi_c': 1.0}	{'C_p', 'C_c'}	{'sbo': 'SBO:0000185'}	True
GLYGLNtex	L Glycinylglutamine transport via diffusion  extracellular to periplasm	{'glygln_e': -1.0, 'glygln_p': 1.0}	{'C_p', 'C_e'}	{'sbo': 'SBO:0000185'}	True
GLYGLNtr	Dipeptide transport via ABC system gly-gln	{'atp_c': -1.0, 'gly_gln_e': -1.0, 'h2o_c': -1.0, 'adp_c': 1.0, 'gly_gln_c': 1.0, 'h_c': 1.0, 'pi_c': 1.0}	{'C_e', 'C_c'}	{'sbo': 'SBO:0000185'}	True
GLYGLUabcpp	L Glycinylglutamate  Gly Glu  transport via ABC system  periplasm	{'atp_c': -1.0, 'glyglu_p': -1.0, 'h2o_c': -1.0, 'adp_c': 1.0, 'glyglu_c': 1.0, 'h_c': 1.0, 'pi_c': 1.0}	{'C_p', 'C_c'}	{'sbo': 'SBO:0000185'}	True
GLYGLUtex	L Histidinylglycine transport via diffusion  extracellular to periplasm	{'glyglu_e': -1.0, 'glyglu_p': 1.0}	{'C_p', 'C_e'}	{'sbo': 'SBO:0000185'}	True
GLYGLYCNc	Hydrolysis of glycylycine for uptake	{'glygly_c': -1.0, 'h2o_c': -1.0, 'gly_c': 2.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'metanetx.reaction': 'MNXR100345'}	True
GLYGLYGLNtr	Tripeptide transport	{'atp_c': -1.0, 'glyglygln_e': -1.0, 'h2o_c': -1.0, 'adp_c': 1.0, 'glyglygln_c': 1.0, 'h_c': 1.0, 'pi_c': 1.0}	{'C_e', 'C_c'}	{'sbo': 'SBO:0000185'}	True
GLYGLYPEPT1tc	Transport of Glycyl-glycine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	{'glygly_e': -1.0, 'glygly_c': 1.0}	{'C_c', 'C_e'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR100346'}	True
GLYGLYabcpp	L Glycinilglycine  Gly Gly  transport via ABC system  periplasm	{'atp_c': -1.0, 'glygly_p': -1.0, 'h2o_c': -1.0, 'adp_c': 1.0, 'glygly_c': 1.0, 'h_c': 1.0, 'pi_c': 1.0}	{'C_p', 'C_c'}	{'sbo': 'SBO:0000185'}	True
GLYGLYtex	L Glycinylglycine transport via diffusion  extracellular to periplasm	{'glygly_e': -1.0, 'glygly_p': 1.0}	{'C_p', 'C_e'}	{'sbo': 'SBO:0000185'}	True
GLYGS	Glycogen  starch  synthase	{'h2o_c': -1.0, 'udpg_c': -1.0, '14glun_c': 1.0, 'h_c': 1.0, 'udp_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'metanetx.reaction': 'MNXR143144'}	True
GLYHISASNr	Metabolism (Formation/Degradation) of GlyHisAsn	{'glyhisasn_c': -1.0, 'h2o_c': -2.0, 'asn__L_c': 1.0, 'gly_c': 1.0, 'his__L_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176'}	True
GLYHISASNt	Transport of GlyHisAsn, Extracellular	{'glyhisasn_e': -1.0, 'h_e': -1.0, 'glyhisasn_c': 1.0, 'h_c': 1.0}	{'C_c', 'C_e'}	{'sbo': 'SBO:0000185'}	True
GLYHISLYSr	Metabolism (Formation/Degradation) of GlyHisLys	{'glyhislys_c': -1.0, 'h2o_c': -2.0, 'gly_c': 1.0, 'his__L_c': 1.0, 'lys__L_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176'}	True
GLYHISLYSt	Transport of GlyHisLys, Extracellular	{'glyhislys_e': -1.0, 'h_e': -1.0, 'glyhislys_c': 1.0, 'h_c': 1.0}	{'C_c', 'C_e'}	{'sbo': 'SBO:0000185'}	True
GLYK	Glycerol kinase	{'atp_c': -1.0, 'glyc_c': -1.0, 'adp_c': 1.0, 'glyc3p_c': 1.0, 'h_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'ec-code': '2.7.1.30', 'rhea': ['21644', '21645', '21646', '21647'], 'biocyc': 'META:GLYCEROL-KIN-RXN', 'metanetx.reaction': 'MNXR100348', 'reactome': ['R-ATH-75887', 'R-BTA-75887', 'R-CEL-75887', 'R-CFA-75887', 'R-DDI-75887', 'R-DME-75887', 'R-DRE-75887', 'R-GGA-75887', 'R-HSA-75887', 'R-MMU-75887', 'R-OSA-75887', 'R-PFA-75887', 'R-RNO-75887', 'R-SCE-75887', 'R-SSC-75887', 'R-TGU-75887', 'R-XTR-75887'], 'kegg.reaction': 'R00847', 'seed.reaction': 'rxn00615'}	True
GLYK1	Glycerol kinase (reversible)	{'atp_c': -1.0, 'glyc_c': -1.0, 'adp_c': 1.0, 'glyc3p_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176'}	True
GLYKg	Glycerolkinase(reversible),glycosome	{'atp_x': -1.0, 'glyc_x': -1.0, 'adp_x': 1.0, 'glyc3p_x': 1.0, 'h_x': 1.0}	{'C_x'}	{'sbo': 'SBO:0000176'}	True
GLYKm	Glycerol kinase	{'atp_m': -1.0, 'glyc_m': -1.0, 'adp_m': 1.0, 'glyc3p_m': 1.0, 'h_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176', 'ec-code': '2.7.1.30', 'rhea': ['21644', '21645', '21646', '21647'], 'biocyc': 'META:GLYCEROL-KIN-RXN', 'metanetx.reaction': 'MNXR100348', 'reactome': ['R-ATH-75887', 'R-BTA-75887', 'R-CEL-75887', 'R-CFA-75887', 'R-DDI-75887', 'R-DME-75887', 'R-DRE-75887', 'R-GGA-75887', 'R-HSA-75887', 'R-MMU-75887', 'R-OSA-75887', 'R-PFA-75887', 'R-RNO-75887', 'R-SCE-75887', 'R-SSC-75887', 'R-TGU-75887', 'R-XTR-75887'], 'kegg.reaction': 'R00847', 'seed.reaction': 'rxn00615'}	True
GLYLEUAP	Gly-Leu aminopeptidase	{'gly_leu_c': -1.0, 'h2o_c': -1.0, 'gly_c': 1.0, 'leu__L_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176'}	True
GLYLEUHYDROc	Hydrolysis of Glycylleucine in the small intestine for cellular uptake	{'glyleu_c': -1.0, 'h2o_c': -1.0, 'gly_c': 1.0, 'leu__L_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'ec-code': '3.4.11.2', 'metanetx.reaction': 'MNXR100349', 'seed.reaction': 'rxn12845'}	True
GLYLEUPEPT1tc	Transport of Glycylleucine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	{'glyleu_e': -1.0, 'h_e': -1.0, 'glyleu_c': 1.0, 'h_c': 1.0}	{'C_c', 'C_e'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR100350'}	True
GLYLEUtr	Gly-Leu ABC transporters	{'atp_c': -1.0, 'gly_leu_e': -1.0, 'h2o_c': -1.0, 'adp_c': 1.0, 'gly_leu_c': 1.0, 'pi_c': 1.0}	{'C_e', 'C_c'}	{'sbo': 'SBO:0000185'}	True
GLYLYSCYSr	Metabolism (Formation/Degradation) of GlyLysCys	{'glylyscys_c': -1.0, 'h2o_c': -2.0, 'cys__L_c': 1.0, 'gly_c': 1.0, 'lys__L_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176'}	True
GLYLYSCYSt	Transport of GlyLysCys, Extracellular	{'glylyscys_e': -1.0, 'h_e': -1.0, 'glylyscys_c': 1.0, 'h_c': 1.0}	{'C_c', 'C_e'}	{'sbo': 'SBO:0000185'}	True
GLYLYSPHEr	Metabolism (Formation/Degradation) of GlyLysPhe	{'glylysphe_c': -1.0, 'h2o_c': -2.0, 'gly_c': 1.0, 'lys__L_c': 1.0, 'phe__L_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176'}	True
GLYLYSPHEt	Transport of GlyLysPhe, Extracellular	{'glylysphe_e': -1.0, 'h_e': -1.0, 'glylysphe_c': 1.0, 'h_c': 1.0}	{'C_c', 'C_e'}	{'sbo': 'SBO:0000185'}	True
GLYMETabcpp	L Glycinylmethionine  Gly Met  transport via ABC system  periplasm	{'atp_c': -1.0, 'glymet_p': -1.0, 'h2o_c': -1.0, 'adp_c': 1.0, 'glymet_c': 1.0, 'h_c': 1.0, 'pi_c': 1.0}	{'C_p', 'C_c'}	{'sbo': 'SBO:0000185'}	True
GLYMETtex	L Glycinylmethionine transport via diffusion  extracellular to periplasm	{'glymet_e': -1.0, 'glymet_p': 1.0}	{'C_p', 'C_e'}	{'sbo': 'SBO:0000185'}	True
GLYMETtr	Dipeptide transport via ABC system gly-met	{'atp_c': -1.0, 'gly_met_e': -1.0, 'h2o_c': -1.0, 'adp_c': 1.0, 'gly_met_c': 1.0, 'h_c': 1.0, 'pi_c': 1.0}	{'C_e', 'C_c'}	{'sbo': 'SBO:0000185'}	True
GLYNA1th	Neutral amino acid transporter (gly), chloroplast	{'gly_c': -1.0, 'na1_c': -1.0, 'gly_h': 1.0, 'na1_h': 1.0}	{'C_h', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR100351', 'seed.reaction': ['rxn08661', 'rxn10537']}	True
GLYNA1tm	Neutral amino acid transporter (gly), mitochondrial	{'gly_c': -1.0, 'na1_c': -1.0, 'gly_m': 1.0, 'na1_m': 1.0}	{'C_m', 'C_c'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR100351', 'seed.reaction': ['rxn08661', 'rxn10537']}	True
GLYO1	Glycine oxidase	{'gly_c': -1.0, 'h2o_c': -1.0, 'o2_c': -1.0, 'glx_c': 1.0, 'h2o2_c': 1.0, 'nh4_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'ec-code': ['1.4.3.19', '1.4.3.3'], 'rhea': ['11532', '11533', '11534', '11535'], 'biocyc': 'META:1.4.3.19-RXN', 'metanetx.reaction': 'MNXR100352', 'reactome': ['R-BTA-389821', 'R-CEL-389821', 'R-CFA-389821', 'R-DDI-389821', 'R-DME-389821', 'R-DRE-389821', 'R-GGA-389821', 'R-HSA-389821', 'R-MMU-389821', 'R-RNO-389821', 'R-SPO-389821', 'R-SSC-389821', 'R-TGU-389821', 'R-XTR-389821'], 'kegg.reaction': 'R00366', 'seed.reaction': 'rxn00269'}	True
GLYOX	Hydroxyacylglutathione hydrolase	{'h2o_c': -1.0, 'lgt__S_c': -1.0, 'gthrd_c': 1.0, 'h_c': 1.0, 'lac__D_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'rhea': ['25245', '25246', '25247', '25248'], 'ec-code': '3.1.2.6', 'biocyc': 'META:GLYOXII-RXN', 'metanetx.reaction': 'MNXR100353', 'kegg.reaction': 'R01736', 'seed.reaction': 'rxn01274'}	True
GLYOX3	Glyoxalase III	{'h2o_c': -1.0, 'mthgxl_c': -1.0, 'h_c': 1.0, 'lac__D_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'rhea': ['27754', '27755', '27756', '27757'], 'ec-code': '4.2.1.130', 'biocyc': 'META:GLYOXIII-RXN', 'metanetx.reaction': 'MNXR100354', 'kegg.reaction': 'R09796', 'seed.reaction': 'rxn08659'}	True
GLYOX_1	Glyoxalase I; Ni-dependent	{'lgt__S_c': -1.0, 'gthrd_c': 1.0, 'mthgxl_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'rhea': ['19069', '19070', '19071', '19072'], 'ec-code': '4.4.1.5', 'biocyc': 'META:GLYOXI-RXN', 'metanetx.reaction': 'MNXR100355', 'reactome': ['R-ATH-5694071', 'R-BTA-5694071', 'R-CFA-5694071', 'R-DDI-5694071', 'R-DME-5694071', 'R-DRE-5694071', 'R-GGA-5694071', 'R-HSA-5694071', 'R-MMU-5694071', 'R-OSA-5694071', 'R-PFA-5694071', 'R-RNO-5694071', 'R-SCE-5694071', 'R-SPO-5694071', 'R-SSC-5694071', 'R-TGU-5694071', 'R-XTR-5694071'], 'kegg.reaction': 'R02530', 'seed.reaction': 'rxn01834'}	True
GLYOX_2	Hydroxyacylglutathione hydrolase	{'h2o_c': -1.0, 'lgt__S_c': -1.0, 'gthrd_c': 1.0, 'h_c': 1.0, 'lac__D_c': 1.0, 'mthgxl_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'metanetx.reaction': 'MNXR100356'}	True
GLYOXc	Hydroxyacylglutathionehydrolase(apicoplast)	{'h2o_h': -1.0, 'lgt__S_h': -1.0, 'gthrd_h': 1.0, 'h_h': 1.0, 'lac__D_h': 1.0}	{'C_h'}	{'sbo': 'SBO:0000176'}	True
GLYOXm	Hydroxyacylglutathione hydrolase  mitochondrial	{'h2o_m': -1.0, 'lgt__S_m': -1.0, 'gthrd_m': 1.0, 'h_m': 1.0, 'lac__D_m': 1.0}	{'C_m'}	{'sbo': 'SBO:0000176', 'rhea': ['25245', '25246', '25247', '25248'], 'ec-code': '3.1.2.6', 'biocyc': 'META:GLYOXII-RXN', 'metanetx.reaction': 'MNXR100353', 'kegg.reaction': 'R01736', 'seed.reaction': 'rxn01274'}	True
GLYOp	Glycine oxidase, perixosomal	{'gly_x': -1.0, 'h2o_x': -1.0, 'o2_x': -1.0, 'glx_x': 1.0, 'h2o2_x': 1.0, 'nh4_x': 1.0}	{'C_x'}	{'sbo': 'SBO:0000176', 'ec-code': ['1.4.3.19', '1.4.3.3'], 'rhea': ['11532', '11533', '11534', '11535'], 'biocyc': 'META:1.4.3.19-RXN', 'metanetx.reaction': 'MNXR100352', 'reactome': ['R-BTA-389821', 'R-CEL-389821', 'R-CFA-389821', 'R-DDI-389821', 'R-DME-389821', 'R-DRE-389821', 'R-GGA-389821', 'R-HSA-389821', 'R-MMU-389821', 'R-RNO-389821', 'R-SPO-389821', 'R-SSC-389821', 'R-TGU-389821', 'R-XTR-389821'], 'kegg.reaction': 'R00366', 'seed.reaction': 'rxn00269'}	True
GLYP		{'atp_c': -1.0, 'glyc_c': -1.0, 'h_c': -1.0, 'adp_c': 1.0, 'sng3p_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176'}	True
GLYPHEAP	Gly-Phe aminopeptidase	{'gly_phe_c': -1.0, 'h2o_c': -1.0, 'gly_c': 1.0, 'phe__L_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176'}	True
GLYPHEHYc	Hydrolysis of glycylphenylalanine	{'glyphe_c': -1.0, 'h2o_c': -1.0, 'gly_c': 1.0, 'phe__L_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'ec-code': ['3.4.11.2', '3.4.13'], 'metanetx.reaction': 'MNXR143145', 'seed.reaction': 'rxn12846'}	True
GLYPHEPEPT1tc	Transport of Glycylphenylalanine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	{'glyphe_e': -1.0, 'h_e': -1.0, 'glyphe_c': 1.0, 'h_c': 1.0}	{'C_c', 'C_e'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR143146'}	True
GLYPHEabcpp	L Glycinilphenylalanin  Gly Phe  transport via ABC system  periplasm	{'atp_c': -1.0, 'glyphe_p': -1.0, 'h2o_c': -1.0, 'adp_c': 1.0, 'glyphe_c': 1.0, 'h_c': 1.0, 'pi_c': 1.0}	{'C_p', 'C_c'}	{'sbo': 'SBO:0000185'}	True
GLYPHEtex	L GlyPhe transport via diffusion  extracellular to periplasm	{'glyphe_e': -1.0, 'glyphe_p': 1.0}	{'C_p', 'C_e'}	{'sbo': 'SBO:0000185'}	True
GLYPHEtr	Gly-Phe ABC transporters	{'atp_c': -1.0, 'gly_phe_e': -1.0, 'h2o_c': -1.0, 'adp_c': 1.0, 'gly_phe_c': 1.0, 'pi_c': 1.0}	{'C_e', 'C_c'}	{'sbo': 'SBO:0000185'}	True
GLYPROPEPT1tc	Transport of Glycylproline by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	{'glypro_e': -1.0, 'h_e': -1.0, 'glypro_c': 1.0, 'h_c': 1.0}	{'C_c', 'C_e'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR100359'}	True
GLYPROPRO1c	Hydrolysis of Prolylglycine in the small intestine for cellular uptake	{'glypro_c': -1.0, 'h2o_c': -1.0, 'gly_c': 1.0, 'pro__L_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'ec-code': '3.4.13.18', 'rhea': ['36459', '36460', '36461', '36462'], 'biocyc': 'META:RXN0-6988', 'metanetx.reaction': 'MNXR100360'}	True
GLYPROt	Transport of Glycylproline	{'glypro_c': -1.0, 'glypro_e': 1.0}	{'C_e', 'C_c'}	{'sbo': 'SBO:0000185'}	True
GLYPT	ATP:(R)-glycerate 3-phosphotransferase	{'atp_h': -1.0, 'glyc__R_h': -1.0, '3pg_h': 1.0, 'adp_h': 1.0, 'h_h': 1.0}	{'C_h'}	{'sbo': 'SBO:0000176', 'ec-code': '2.7.1.31', 'rhea': ['23516', '23517', '23518', '23519'], 'biocyc': 'META:GLY3KIN-RXN', 'metanetx.reaction': 'MNXR100328', 'reactome': ['R-BTA-6799495', 'R-CEL-6799495', 'R-CFA-6799495', 'R-DME-6799495', 'R-DRE-6799495', 'R-GGA-6799495', 'R-HSA-6799495', 'R-MMU-6799495', 'R-RNO-6799495', 'R-SSC-6799495', 'R-TGU-6799495', 'R-XTR-6799495'], 'kegg.reaction': 'R01514', 'seed.reaction': 'rxn01102'}	True
GLYR		{'gly_c': -1.0, 'h_c': -1.0, 'pi_c': -1.0, 'selprotein_c': -1.0, 'trdrd_c': -1.0, 'actp_c': 1.0, 'h2o_c': 1.0, 'nh4_c': 1.0, 'trdox_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176'}	True
GLYSARCNc	Hydrolysis of glycylsarcosine for uptake	{'glysar_c': -1.0, 'h2o_c': -1.0, 'gly_c': 1.0, 'sarcs_c': 1.0}	{'C_c'}	{'sbo': 'SBO:0000176', 'metanetx.reaction': 'MNXR100361'}	True
GLYSARPEPT1tc	Transport of Glycylsarcosine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine, renal cells and brain.	{'glysar_e': -1.0, 'h_e': -1.0, 'glysar_c': 1.0, 'h_c': 1.0}	{'C_c', 'C_e'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR100362'}	True
GLYSERabcpp	L Glycinylserine  Gly Ser  transport via ABC system  periplasm	{'atp_c': -1.0, 'glyser_p': -1.0, 'h2o_c': -1.0, 'adp_c': 1.0, 'glyser_c': 1.0, 'h_c': 1.0, 'pi_c': 1.0}	{'C_p', 'C_c'}	{'sbo': 'SBO:0000185'}	True
GLYSERtex	L Glycinylserine transport via diffusion  extracellular to periplasm	{'glyser_e': -1.0, 'glyser_p': 1.0}	{'C_p', 'C_e'}	{'sbo': 'SBO:0000185'}	True
GLYSNAT5tc	Transport of Glycine into the cell coupled with co-transport with Sodium and counter transport with proton by SNAT5 transporter.	{'gly_e': -1.0, 'h_c': -1.0, 'na1_e': -1.0, 'gly_c': 1.0, 'h_e': 1.0, 'na1_c': 1.0}	{'C_c', 'C_e'}	{'sbo': 'SBO:0000185', 'metanetx.reaction': 'MNXR100363'}	True
